,index,Unnamed: 0,t,w,D1,t2,d_out,ms1,ms2,ms3,ms4,ms5,weight
773,7253,7253,6.05028,16.116380654016687,10.906547972229037,0.8,1.7000000000000004,7.070518293571553,0.5333281044920253,0.5333281044920253,2.2285820539994727,1.473531624357458,15.886910314496207
774,6349,6349,6.05028,16.13219428362098,10.953963483778578,0.8,1.5000000000000004,7.078122054971679,0.5348326286058322,0.5348326286058322,2.407856923297754,1.5521891269055152,15.887218442403746
775,8162,8162,6.05028,16.095533676455545,10.839535286619045,0.8,1.9000000000000004,7.0604932665734434,0.5313447027543483,0.5313447027543483,2.0057752817984777,1.368148518250162,15.887234391686864
776,965,965,6.05028,16.174499676134353,11.070542367817913,0.8,0.3,7.098460627290343,0.5388576048312723,0.5388576048312723,2.902269772408388,1.7436607428586344,15.887380699147482
777,5448,5448,6.05028,16.144466515325522,10.989151068389296,0.8,1.3000000000000005,7.08402251104525,0.5360002206763312,0.5360002206763312,2.5514628426215933,1.6114924592115654,15.887449835419218
778,2755,2755,6.05028,16.167532649810614,11.052185993183956,0.8,0.7000000000000001,7.09511152589752,0.5381947551647637,0.5381947551647637,2.822131432202504,1.7149688351096155,15.88751392637499
779,4549,4549,6.05028,16.15410244987969,11.015936935252576,0.8,1.1000000000000003,7.088655152263369,0.5369169928697797,0.5369169928697797,2.665474471168808,1.6563536493395734,15.887527394159202
780,7252,7252,6.05028,16.117767962950868,10.91081272003335,0.8,1.7000000000000004,7.071185389083867,0.5334600944144454,0.5334600944144454,2.229097656530284,1.4738240452511295,15.887669926534176
781,71,71,6.05028,16.176267856961847,11.075155821772874,0.8,0.1,7.099310583737857,0.5390258312764458,0.5390258312764458,2.917860742541651,1.7491685933531191,15.88767465562615
782,8161,8161,6.05028,16.09676274034196,10.84365679798418,0.8,1.9000000000000004,7.061084339783724,0.531461637088867,0.531461637088867,2.006267433916917,1.3684363879233992,15.887719126277156
783,3651,3651,6.05028,16.162417889478185,11.03852048124078,0.8,0.9000000000000001,7.0926527375967705,0.5377081318877843,0.5377081318877843,2.7547630892993973,1.6902186020646193,15.888086789155992
784,6348,6348,6.05028,16.133692571627837,10.958329278589636,0.8,1.5000000000000004,7.078842450021087,0.5349751771852733,0.5349751771852733,2.408379680105554,1.5524804336937947,15.888170596332534
785,8160,8160,6.05028,16.09800158781053,10.847787135305692,0.8,1.9000000000000004,7.061680113844105,0.5315795022429162,0.5315795022429162,2.0067634829839727,1.368726519444242,15.888220868798298
786,1859,1859,6.05028,16.172742081974494,11.065938677512923,0.8,0.5000000000000001,7.097615751286931,0.5386903856119658,0.5386903856119658,2.8710680288186032,1.7326471414916311,15.888231029110754
787,7251,7251,6.05028,16.11916528568915,10.915086565750345,0.8,1.7000000000000004,7.071857294440848,0.5335930370599371,0.5335930370599371,2.229616962485105,1.474118552321987,15.888446918822188
788,5447,5447,6.05028,16.146046685222462,10.993591718510777,0.8,1.3000000000000005,7.084782222394654,0.5361505595785152,0.5361505595785152,2.551986063844905,1.6117814317679289,15.888543957234738
789,4548,4548,6.05028,16.155744698657813,11.0204345026717,0.8,1.1000000000000003,7.08944466613551,0.5370732380171608,0.5370732380171608,2.6659956848965867,1.656640465308655,15.888729109147375
790,8159,8159,6.05028,16.09925023283583,10.851926315175374,0.8,1.9000000000000004,7.062280595375052,0.5316982995460513,0.5316982995460513,2.007263434105889,1.3690189153909422,15.888739641605026
791,964,964,6.05028,16.176267856961847,11.075155821772874,0.8,0.3,7.099310583737857,0.5390258312764458,0.5390258312764458,2.9027830407492483,1.743943843013568,15.888800602433196
792,2754,2754,6.05028,16.169258585717,11.056760509663668,0.8,0.7000000000000001,7.095941208565067,0.53835896238701,0.53835896238701,2.822647840354908,1.7152530217312596,15.888860644985035
793,70,70,6.05028,16.178046641523284,11.079779059005023,0.8,0.1,7.100165628678756,0.5391950665711913,0.5391950665711913,2.918374084046881,1.7494519052496624,15.889112927765552
794,6347,6347,6.05028,16.135201040167427,10.962704366565688,0.8,1.5000000000000004,7.079567733757521,0.5351186943505104,0.5351186943505104,2.4089059753505366,1.5527737014535128,15.88914040518343
795,7250,7250,6.05028,16.120572637098572,10.919369526845664,0.8,1.7000000000000004,7.072534016675848,0.5337269338429649,0.5337269338429649,2.23013997699743,1.474415148183215,15.889241315687643
796,8158,8158,6.05028,16.100508689446787,10.85607435423818,0.8,1.9000000000000004,7.06288579102217,0.5318180303329976,0.5318180303329976,2.007767292405971,1.369313578348068,15.889275467172032
797,3650,3650,6.05028,16.164112318403113,11.04306599825074,0.8,0.9000000000000001,7.093467298299089,0.5378693415051374,0.5378693415051374,2.7552831689253683,1.6905045949777169,15.889378920501915
798,1858,1858,6.05028,16.174499676134353,11.070542367817913,0.8,0.5000000000000001,7.098460627290343,0.5388576048312723,0.5388576048312723,2.871584333973904,1.7329316100278986,15.889632592761576
799,5446,5446,6.05028,16.147637161412238,10.998041808219549,0.8,1.3000000000000005,7.085546881852165,0.5363018790314342,0.5363018790314342,2.5525126893357277,1.6120722762494992,15.889655943725302
800,8157,8157,6.05028,16.1017769717269,10.86023126919243,0.8,1.9000000000000004,7.063495707456331,0.5319386959436723,0.5319386959436723,2.0082750630246484,1.369610510906543,15.88982836809447
801,4547,4547,6.05028,16.157397350611006,11.02494162201302,0.8,1.1000000000000003,7.090239173865175,0.5372304729327477,0.5372304729327477,2.666520196988318,1.6569290898652715,15.889948851822314
802,7249,7249,6.05028,16.121990032103618,10.923661620841273,0.8,1.7000000000000004,7.073215562848787,0.5338617861834574,0.5338617861834574,2.2306667052185825,1.4747138354556597,15.89005314158512
803,6346,6346,6.05028,16.136719704749492,10.96708876580298,0.8,1.5000000000000004,7.080297913511448,0.5352631815771554,0.5352631815771554,2.4094358141696675,1.5530689328336225,15.890127894708527
804,2753,2753,6.05028,16.170995057480912,11.061344731294668,0.8,0.7000000000000001,7.096775947708313,0.5385241720010003,0.5385241720010003,2.823167405157814,1.715538940907425,15.890225616442336
805,963,963,6.05028,16.178046641523284,11.079779059005023,0.8,0.3,7.100165628678756,0.5391950665711913,0.5391950665711913,2.9032993956086464,1.7442286416269943,15.890238874572598
806,8156,8156,6.05028,16.103055093814394,10.86439707679,0.8,1.9000000000000004,7.064110351373726,0.532060297723201,0.532060297723201,2.0087867511195228,1.36990971566365,15.890398367088334
807,69,69,6.05028,16.179836046950204,11.084412099205824,0.8,0.1,7.101025770192402,0.5393653123454201,0.5393653123454201,2.9188904999501246,1.7497369100337137,15.89056959812323
808,3649,3649,6.05028,16.165817232953927,11.04762116248286,0.8,0.9000000000000001,7.094286891775678,0.5380315487351475,0.5380315487351475,2.755806467830708,1.6907923528506617,15.890689219198928
809,5445,5445,6.05028,16.149237959887767,11.002501356086558,0.8,1.3000000000000005,7.086316496971502,0.5364541805566698,0.5364541805566698,2.5530427242273475,1.6123649953354349,15.89078582171656
810,7248,7248,6.05028,16.123417485686343,10.927962865315603,0.8,1.7000000000000004,7.0739019400462,0.5339975955068239,0.5339975955068239,2.231197152317786,1.475014616767858,15.890882421096698
811,8155,8155,6.05028,16.104343069902416,10.868571793836477,0.8,1.9000000000000004,7.064729729495968,0.5321828370219328,0.5321828370219328,2.009302361865416,1.3702111952230625,15.890985486990898
812,1857,1857,6.05028,16.176267856961847,11.075155821772874,0.8,0.5000000000000001,7.099310583737857,0.5390258312764458,0.5390258312764458,2.872103755876365,1.733217791591544,15.891052496047289
813,6345,6345,6.05028,16.138248580943422,10.971482494456334,0.8,1.5000000000000004,7.081032996640907,0.5354086403464955,0.5354086403464955,2.409969201718368,1.5533661304916873,15.89113309079234
814,4546,4546,6.05028,16.159060422103636,11.029458312212745,0.8,1.1000000000000003,7.091038683177638,0.5373886991734611,0.5373886991734611,2.6670480125723053,1.657219525712665,15.8911866498365
815,8154,8154,6.05028,16.10564091423923,10.87275543719141,0.8,1.9000000000000004,7.065353848570171,0.5323063151954626,0.5323063151954626,2.009821900454438,1.370514952194866,15.891589750761192
816,2752,2752,6.05028,16.172742081974494,11.065938677512923,0.8,0.7000000000000001,7.097615751286931,0.5386903856119658,0.5386903856119658,2.823690131733449,1.7158265953750638,15.891608869531892
817,962,962,6.05028,16.179836046950204,11.084412099205824,0.8,0.3,7.101025770192402,0.5393653123454201,0.5393653123454201,2.9038188421058355,1.744515141453037,15.891695544930275
818,7247,7247,6.05028,16.124855012886652,10.932273277903812,0.8,1.7000000000000004,7.074593155381386,0.5341343632439741,0.5341343632439741,2.2317313234822214,1.4753174947560683,15.89172917893262
819,9084,9084,6.05028,16.06408577884332,10.723778036184838,0.8,2.1000000000000005,7.045368139853084,0.5283527191646706,0.5283527191646706,1.728033947134259,1.22398204935892,15.891738738780695
820,9083,9083,6.05028,16.06503695981671,10.727650579847149,0.8,2.1000000000000005,7.04582565811935,0.5284432154483314,0.5284432154483314,1.7284489548125943,1.2242372428984658,15.891739443127875
821,9085,9085,6.05028,16.063143986617888,10.719913844545358,0.8,2.1000000000000005,7.044915135124231,0.5282631161356304,0.5282631161356304,1.727623019623882,1.2237293484294822,15.891754425493447
822,9082,9082,6.05028,16.065997541962993,10.731531490612806,0.8,2.1000000000000005,7.0462876958256935,0.5285346061687328,0.5285346061687328,1.7288680475936782,1.2244949315981608,15.8917565574774
823,9086,9086,6.05028,16.06221157076454,10.716057989895912,0.8,2.1000000000000005,7.044466638052896,0.5281744051837571,0.5281744051837571,1.7272161673625006,1.2234791375645329,15.891786484431544
824,9081,9081,6.05028,16.066967537756366,10.735420783610204,0.8,2.1000000000000005,7.046754258897591,0.5286268925126818,0.5286268925126818,1.72929123042818,1.2247551180124887,15.89179010087994
825,9087,9087,6.05028,16.0612885189563,10.71221045725124,0.8,2.1000000000000005,7.0440226427818295,0.5280865851362508,0.5280865851362508,1.726813385446925,1.223231414222861,15.891834896867866
826,9080,9080,6.05028,16.067946959720388,10.739318474015777,0.8,2.1000000000000005,7.047225353283416,0.5287200756716826,0.5287200756716826,1.7297185082826825,1.2250178047003777,15.891840092494691
827,9088,9088,6.05028,16.06037481891498,10.70837123167348,0.8,2.1000000000000005,7.043583143476409,0.5279996548249528,0.5279996548249528,1.72641466898971,1.2229861758676566,15.891899644182493
